,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,KO,KO,KO,KO,KO,KO,KO,GE,GE,GE,GE,GE,GE,GE,JPM,JPM,JPM,JPM,JPM,JPM,JPM,MMM,MMM,MMM,MMM,MMM,MMM,MMM
,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 00:00:00-05:00,247.94102099610078,249.7218092018866,244.05480101424968,246.16024780273438,23435300,0.0,0.0,146.07162962618466,149.18541949197922,144.09461635687657,144.94473266601562,68826400,0.0,0.0,59.64887220985507,60.015739010218425,59.50776793813192,59.70531463623047,9185100,0.0,0.0,52.91826085948572,53.047719865769714,52.166162804201434,52.190818786621094,7568656,0.0,0.0,126.66002484507118,126.97139283084226,123.22556124061019,123.95207214355469,10154500,0.0,0.0,95.30837030998386,95.60556690476672,94.69873519964504,94.97307586669922,2563148,0.0,0.0
2022-12-06 00:00:00-05:00,246.77022556127832,247.79342694197786,239.84388617106353,241.16224670410156,22463700,0.0,0.0,145.3796777864446,145.60703008872727,140.28885957535718,141.26748657226562,64727200,0.0,0.0,59.75234625721912,60.09099362761453,59.47954658790832,59.67708969116211,10099500,0.0,0.0,53.39294566003444,53.69501539806492,52.07368459662907,52.57303237915039,9444207,0.0,0.0,125.85803249089136,127.48091254569422,122.53678791394712,124.15966796875,13966700,0.0,0.0,95.36933466178614,95.81132256726939,93.96718219887012,94.93497467041016,2295722,0.0,0.0
2022-12-07 00:00:00-05:00,240.87694156221002,242.18546899324627,238.2992492613639,240.4243621826172,20481500,0.0,0.0,140.55576270463825,141.72219330934035,138.39093073198447,139.32012939453125,69721100,0.0,0.0,59.68650209281426,59.940487635660546,59.49836425495433,59.77116394042969,12307600,0.0,0.0,52.400421142578125,53.0662157111562,52.28945789757858,52.400421142578125,7801715,0.0,0.0,123.89546376136715,125.56552319532834,122.97080434925019,124.07473754882812,11739400,0.0,0.0,94.7444602277245,97.01533952297682,94.56919204705389,96.28378295898438,3230994,0.0,0.0
2022-12-08 00:00:00-05:00,240.8867626796098,244.72380153717523,239.13550410285853,243.40542602539062,22611800,0.0,0.0,140.72382246539036,141.87049392300491,139.47830938217072,141.01048278808594,62128300,0.0,0.0,59.82760359299757,60.06277499641097,59.592432189584166,60.025150299072266,9946200,0.0,0.0,52.77030140544937,53.13402240958126,50.976359914309704,51.55584716796875,10334231,0.0,0.0,124.85786916154035,125.4711605675713,124.00867983335772,125.37681579589844,8907300,0.0,0.0,96.77912271494793,98.63849819874628,95.59795715765688,96.01708221435547,4527219,0.0,0.0
2022-12-09 00:00:00-05:00,240.74905195296986,244.3007652154576,240.21777744002026,241.45742797851562,20609700,0.0,0.0,140.70401646542416,143.89690343111556,139.2805646427551,140.52609252929688,76097000,0.0,0.0,59.83700938081927,60.05336663021913,59.347852456268456,59.3948860168457,13914900,0.0,0.0,51.549678536126365,51.660645543885266,50.13795005790153,50.21192932128906,8899117,0.0,0.0,124.73520664834585,126.20711755858807,124.54650270550238,124.69747161865234,7957800,0.0,0.0,96.61145812534885,97.18298843929969,95.76559409511334,95.83418273925781,2792540,0.0,0.0
2022-12-12 00:00:00-05:00,243.45463939551072,248.46245203745158,243.1791615103396,248.4329376220703,30665100,0.0,0.0,141.0598951045821,142.83921008074833,139.4387448115005,142.82933044433594,70462700,0.0,0.0,59.54539041012853,60.21327983087032,59.27259075858825,60.17565155029297,11647900,0.0,0.0,50.378383595479555,51.32775597448752,49.953015034956685,51.296932220458984,7480054,0.0,0.0,124.92388252737693,127.04683380112364,124.16906692557033,126.6316909790039,8841600,0.0,0.0,96.0780379134255,96.69529402418756,94.64540156929303,96.66481018066406,4637849,0.0,0.0
2022-12-13 00:00:00-05:00,257.46470027714764,259.65870503412447,248.98388542548332,252.771728515625,42196900,0.0,0.0,147.78174582279246,148.24634516014598,142.58220621584587,143.79806518554688,93886200,0.0,0.0,60.75887960414577,60.86235559454171,60.0157407055792,60.19447326660156,17521600,0.0,0.0,52.135337948352976,52.33877244688168,50.50783931225265,51.09349060058594,12391318,0.0,0.0,129.16036907703543,129.34907299817223,125.56550682964918,126.50904083251953,10025400,0.0,0.0,98.6461161902097,99.08047620296065,96.3752366793598,97.00010681152344,3895252,0.0,0.0
2022-12-14 00:00:00-05:00,252.97835128561948,258.3501850277327,250.20387615651362,253.06689453125,35410900,0.0,0.0,143.67942923603562,144.97437036858227,139.53758448888027,141.56402587890625,82291200,0.0,0.0,60.382611104736824,60.81532562054638,59.79938344767442,60.19447326660156,12826700,0.0,0.0,50.834318714582295,51.42670955274793,50.192564492097496,50.27278518676758,12271899,0.049841,0.0,126.2259721601566,128.04700019155806,125.2635634886533,125.87686920166016,9966100,0.0,0.0,96.39808608211375,97.89930394433023,95.13309711915005,96.08564758300781,3702457,0.0,0.0
2022-12-15 00:00:00-05:00,249.62343023536732,250.09567593704693,243.34643710867766,244.98947143554688,35560400,0.0,0.0,139.48816842184618,140.17024039649047,134.46655303010576,134.93115234375,98931900,0.0,0.0,59.818193514172506,60.10039845792987,58.78344085758532,59.36666488647461,12212300,0.0,0.0,49.408886428244934,50.11234771682851,48.44008325189034,48.631378173828125,15598294,0.0,0.0,123.74449109342804,124.62198529039375,121.76307812754827,122.75379180908203,12087800,0.0,0.0,95.0949962504886,95.3159901923374,92.77839815495028,93.25848388671875,3990454,0.0,0.0
2022-12-16 00:00:00-05:00,244.53688867238014,245.80605359181683,239.57825663325374,240.7392120361328,86102000,0.0,0.0,135.11898755239025,136.06794556798988,132.1930009902241,132.9640350341797,160156900,0.0,0.0,59.028018951416016,59.39488574604882,58.63293273825165,59.028018951416016,33631500,0.0,0.0,48.00195994405508,48.34751872030405,47.32318229209431,47.91556930541992,15978540,0.0,0.0,121.85741539293079,122.56506592226765,121.17806973299247,121.98950958251953,21133700,0.0,0.0,92.44310561555945,92.8165048923152,91.45245716937481,92.73268127441406,9089361,0.0,0.0
2022-12-19 00:00:00-05:00,240.90645659327913,241.2508114490081,234.8557613634364,236.56765747070312,29696400,0.0,0.0,133.5571311451233,133.6460931216457,129.81069766078807,130.84861755371094,79592600,0.0,0.0,59.103273251492524,59.64886898994677,58.76462588838206,59.11267852783203,10919700,0.0,0.0,47.66874878156703,48.347526543360026,47.637895246940076,48.168575286865234,7061125,0.0,0.0,122.32918152698485,123.91432618776219,121.80080477245465,122.71603393554688,9017200,0.0,0.0,92.45832761600967,94.31770959155648,92.3287852132706,93.06796264648438,2918360,0.0,0.0
2022-12-20 00:00:00-05:00,235.53461567582775,238.9879524437575,234.5704430654071,237.8958740234375,25150800,0.0,0.0,129.87988952300458,131.7185125149171,128.39712953221752,130.77943420410156,77432800,0.0,0.0,59.09387036024301,59.40429833728414,59.02802265391868,59.065650939941406,10286500,0.0,0.0,48.156231952537524,49.85934996520863,48.038987773651904,49.5693244934082,11196647,0.0,0.0,123.57466661605369,124.59368520789451,122.84814130204724,123.31047821044922,8549900,0.0,0.0,92.96129885911661,93.22039068126574,91.97826439239506,92.06208801269531,3471988,0.0,0.0
2022-12-21 00:00:00-05:00,237.78763330683194,241.65417163215534,236.23314246223012,240.48338317871094,23690600,0.0,0.0,131.45162141055363,135.23760401600552,131.2242690848365,133.8932342529297,85928000,0.0,0.0,59.32903939636067,60.2509144249545,59.32903939636067,60.01573944091797,10411300,0.0,0.0,50.00744160363402,51.580975463563256,49.96424817153325,51.20456314086914,12127441,0.0,0.0,124.71633193490511,125.47116210346697,124.32949389109179,124.69747161865234,8051700,0.0,0.0,92.83936336862828,94.3710652080977,92.5955134875299,94.08148956298828,3083408,0.0,0.0
2022-12-22 00:00:00-05:00,237.36457018736087,238.0827942939146,230.09389096681957,234.34414672851562,28651700,0.0,0.0,132.80586453500828,133.0134424692819,128.802409885042,130.71022033691406,77852100,0.0,0.0,59.65827604954607,59.81819445954195,58.933951331546105,59.58302307128906,9666700,0.0,0.0,50.710910627176176,51.03795581461758,49.53847257833372,50.457908630371094,9730074,0.0,0.0,123.69732282332974,123.8860267586359,121.15921386147782,123.28216552734375,8648200,0.0,0.0,93.13654932310274,93.34992229055656,90.83518634675337,92.65646362304688,2617326,0.0,0.0
2022-12-23 00:00:00-05:00,232.29775003421244,235.01318145341284,230.16278882578723,234.8754425048828,21207000,0.0,0.0,129.41528379353238,130.89804371107982,128.14999653723166,130.344482421875,63814900,0.0,0.0,59.733534428808554,60.08158708922369,59.451329472027886,60.03455352783203,6463300,0.0,0.0,50.420885825243815,50.84049539693748,49.95808281747529,50.470252990722656,5286213,0.0,0.0,123.20667839522099,124.01811825686511,122.319754081658,123.86714935302734,5091900,0.0,0.0,92.046842040028,92.20687526577028,89.7683416093857,91.55152130126953,3120723,0.0,0.0
2022-12-27 00:00:00-05:00,234.845898686898,235.07218085706396,232.02224308932773,233.13400268554688,16688600,0.0,0.0,129.87001251300126,129.89966650674359,127.24058112280677,128.5355224609375,69007800,0.0,0.0,60.138022181452754,60.47666952366004,59.93107023045268,60.40141296386719,7320700,0.0,0.0,50.599835399420044,51.27244317073267,50.53812833376369,51.1181755065918,6804792,0.0,0.0,124.14078654103618,124.75407793774184,123.17837774260474,124.30118560791016,5411000,0.0,0.0,91.5515194309468,92.07732400261564,90.80472090417757,91.61248016357422,2166195,0.0,0.0
2022-12-28 00:00:00-05:00,233.06512061166,235.84942860180473,230.38903713747203,230.74322509765625,17457100,0.0,0.0,128.17966147970347,129.52403118980348,124.4233405593597,124.59138488769531,85438400,0.0,0.0,60.63659083727046,60.8153233917425,59.724128276665816,59.799381256103516,7159400,0.0,0.0,51.210732190164435,51.32180263287963,50.16788210463657,50.58131790161133,6210907,0.0,0.0,124.40499620686994,125.87690732841526,123.61241649764628,124.98055267333984,8827700,0.0,0.0,91.71153778788924,92.20686542722736,90.11125437523827,90.14173126220703,2345356,0.0,0.0
2022-12-29 00:00:00-05:00,231.84516434854868,238.01393247358996,231.84516434854868,237.11862182617188,19770700,0.0,0.0,126.51897766739482,128.98035737968635,126.26197134070489,128.120361328125,75703700,0.0,0.0,60.01574081680279,60.34498293125737,59.92167369177623,60.15684509277344,7169300,0.0,0.0,50.754100632967955,51.77843711814991,50.59983297621489,51.67970657348633,7088733,0.0,0.0,125.4239836200124,125.74479616257065,124.83899707290352,125.69761657714844,6585200,0.0,0.0,90.58370757517072,92.1001671866431,90.30175294774696,91.8791732788086,2464717,0.0,0.0
2022-12-30 00:00:00-05:00,234.36382495029187,236.08556913442962,232.83884852757203,235.9478302001953,21938500,0.0,0.0,126.93415661096817,128.4564503839377,125.9654166682795,128.43667602539062,77034200,0.0,0.0,60.12861582552047,60.12861582552047,59.423101695968285,59.837005615234375,7650200,0.0,0.0,51.16136402785256,51.85248536380572,51.08114711717832,51.70438766479492,6625342,0.0,0.0,125.31074146850928,126.74491710226266,124.96163851446369,126.52790832519531,9292500,0.0,0.0,91.17811266382877,91.46768828848255,90.30938578986742,91.38385772705078,2506816,0.0,0.0
2023-01-03 00:00:00-05:00,239.15520429761872,241.78209237051,233.56690642131554,235.7117156982422,25740000,0.0,0.0,128.78264911213327,129.39551842727084,122.74287269172645,123.63253021240234,112117500,0.0,0.0,59.789974764691124,59.789974764691124,58.49182770277918,59.216156005859375,12180500,0.0,0.0,51.86482447160378,52.50657863864595,51.550119227448874,52.43870162963867,10280781,0.0,0.0,127.60355217626505,129.0188532742384,126.32977542921412,127.49031829833984,11054800,0.0,0.0,92.6031213510958,93.45660624437645,91.7267735790432,93.32705688476562,3124909,0.0,0.0
2023-01-04 00:00:00-05:00,228.52957274245693,229.11004291520683,222.31162417160007,225.4009246826172,50623400,0.0,0.0,125.4316068972832,127.18126787275598,123.64241229292817,124.90769958496094,89113600,0.0,0.0,59.40429188771576,59.573615568003525,58.80225014200898,59.187931060791016,13387900,0.0,0.0,54.075919960964,55.49085998535156,52.763745693183566,55.49085998535156,21031104,0.0,1.281,128.3111910251405,129.9057513564858,127.91490848150562,128.67916870117188,11687600,0.0,0.0,93.99765526747863,95.47601021427306,93.50994860727198,95.36932373046875,3312561,0.0,0.0
2023-01-05 00:00:00-05:00,223.53159534110267,223.87595019915224,218.17942790835377,218.72055053710938,39585600,0.0,0.0,125.66884902202133,126.30149268134268,123.32609306355886,123.58309936523438,80962700,0.0,0.0,58.88691124001421,59.07504905889961,58.39775793471476,58.51063919067383,9814700,0.0,0.0,55.25372047117876,56.5579943589975,54.542298350550354,56.35247039794922,16001061,0.0,0.0,128.94531907227463,128.99284715195506,127.08232567495104,128.65066528320312,8381300,1.0,0.0,94.65301281937766,94.92734652264987,93.31944215008097,93.7004623413086,3117494,0.0,0.0
2023-01-06 00:00:00-05:00,219.39941748911133,222.11484882127704,215.80835679526612,221.29824829101562,43613600,0.0,0.0,124.56171667837158,128.79251610668766,123.45458659001618,128.13021850585938,87754700,0.0,0.0,59.17853540384473,59.893454934711094,58.868110998478755,59.63947296142578,9990000,0.0,0.0,56.921608870128956,57.17455794664997,55.92561715846276,56.866275787353516,13018044,0.0,0.0,129.39204823254977,131.5306811428612,127.83322304695298,131.11245727539062,10029100,0.0,0.0,94.99593584106968,96.87818102154102,94.30248404380102,96.56574249267578,2890732,0.0,0.0
2023-01-09 00:00:00-05:00,222.79371579734973,227.50638445182588,222.75436824625874,223.45289611816406,27369800,0.0,0.0,128.9704583829939,131.87667022454877,128.39712274020837,128.6541290283203,70790800,0.0,0.0,59.54539590968527,59.9404857153769,58.86810473889068,58.896324157714844,9442600,0.0,0.0,56.91370290433142,58.42349700841949,56.88208615780177,57.44331741333008,9488844,0.0,0.0,131.73979322027057,132.0059330446725,130.10492601121135,130.57066345214844,8482300,0.0,0.0,96.7791204489493,98.65373781141606,96.10090358489005,96.61908721923828,3434075,0.0,0.0
2023-01-10 00:00:00-05:00,224.08254092830623,227.57522499630332,223.65949099112012,225.1549530029297,27033900,0.0,0.0,128.7628938707127,129.75140069783342,126.64748986401109,129.2274932861328,63896200,0.0,0.0,58.886913465566906,59.009203590728774,58.24724701023945,58.444793701171875,10134600,0.0,0.0,57.07179869756595,59.57758080187114,57.07179869756595,59.49853515625,11597142,0.0,0.0,130.96988701610152,131.85386292182508,130.513649340892,131.73980712890625,9048700,0.0,0.0,96.83245444096278,97.68593945254031,96.55049975731924,97.64022064208984,1971128,0.0,0.0
2023-01-11 00:00:00-05:00,227.55556523215847,232.14032807576052,227.37847873354642,231.96324157714844,28669300,0.0,0.0,129.7415193359335,131.97553930551643,128.9606055895864,131.95578002929688,69458900,0.0,0.0,58.679973090600434,58.84929679824964,57.767506842538715,58.33191680908203,10823000,0.0,0.0,59.93329487031671,61.419376507684646,59.68824995618007,61.41147232055664,12729603,0.0,0.0,132.02493302355418,132.83286681633678,131.26454181097378,132.71881103515625,8703700,0.0,0.0,98.24985438385737,98.4479854650361,97.25158497031678,98.39464569091797,2408146,0.0,0.0
2023-01-12 00:00:00-05:00,231.4614712939673,236.02655295089104,229.7889226073101,234.65899658203125,27269500,0.0,0.0,132.3412931209229,132.71691544226815,129.9293341536629,131.87669372558594,71379600,0.0,0.0,58.42598325289283,58.49183095788908,57.35360224189012,57.57936477661133,13907300,0.0,0.0,61.56165574508861,62.61298057939808,61.0952785061349,62.3363151550293,14407871,0.0,0.0,133.07049070202788,133.88792429648163,132.32909912839918,132.5857391357422,11001700,0.0,0.0,98.76041060694286,98.92805782105731,97.38111418694398,98.56990051269531,2200042,0.0,0.0
2023-01-13 00:00:00-05:00,233.17336543655554,235.50509428694716,231.1269476008542,235.3673553466797,21333300,0.0,0.0,130.51253218381837,133.36931580754018,130.14678954891528,133.21115112304688,57809700,0.0,0.0,57.09961586981513,57.81453533729141,56.99613988105774,57.78631591796875,13986400,0.0,0.0,62.27307588824732,63.71173227057797,62.05174355584386,63.39554214477539,13843395,0.0,0.0,128.88829769722634,136.38777073845634,128.12789189447926,135.9315185546875,20200000,0.0,0.0,97.8612037699156,98.76803547015447,97.69355654917597,98.69182586669922,2025306,0.0,0.0
2023-01-17 00:00:00-05:00,234.12772214679342,237.02025511809876,233.26192587989397,236.46929931640625,29831300,0.0,0.0,133.28035102906594,135.7120688975574,132.5883994032112,134.37759399414062,63646600,0.0,0.0,58.06852175208781,58.679968828457284,57.90860692227379,58.021488189697266,18327800,0.0,0.0,63.1742061080728,63.75915365038748,63.04773157648447,63.62477493286133,10640727,0.0,0.0,134.1825990691803,134.53428077996213,132.3386196602062,133.83091735839844,14292900,0.0,0.0,98.88234715153646,98.98903365500853,96.31427792072654,96.47430419921875,4199036,0.0,0.0
2023-01-18 00:00:00-05:00,237.6695866357853,238.46650586867912,231.71726771845104,232.00257873535156,30028700,0.0,0.0,135.24748690824802,137.01690717262807,133.47805156045354,133.65599060058594,69672800,0.0,0.0,57.86156799836707,57.93682456663045,56.14011526629516,56.26240539550781,19679400,0.0,0.0,63.98048638798133,64.17019440831217,62.55764223087578,62.660404205322266,9816378,0.0,0.0,132.0439467785675,133.76435582295602,129.6581881733012,129.81027221679688,13392600,0.0,0.0,96.66479995854016,96.92389174079703,93.1670365610649,93.54043579101562,5093166,0.0,0.0
2023-01-19 00:00:00-05:00,230.00534676888293,231.71725783452027,226.9553938963196,228.18521118164062,28623000,0.0,0.0,132.53899128723262,134.68404919653628,132.23255659782018,133.71531677246094,58280400,0.0,0.0,56.18714346561735,57.04316711155893,56.16832932534684,56.177738189697266,14894500,0.0,0.0,61.60908763406219,62.24936834537353,60.605191649238755,60.7553825378418,13045860,0.0,0.0,128.62217741261938,129.17345683736957,126.97779544420774,128.08038330078125,13303400,0.0,0.0,92.968901004931,93.18988797611404,90.16458948260181,90.2484130859375,5955721,0.0,0.0
2023-01-20 00:00:00-05:00,231.0679124686992,236.85297782698208,230.72355762121356,236.34136962890625,35389800,0.0,0.0,133.72520185575365,136.43371598175548,132.6773870363522,136.28543090820312,80223600,0.0,0.0,56.17774436889273,56.525797031105,55.87672526831498,56.51639175415039,14237700,0.0,0.0,61.332430615499995,61.45890517426636,59.81472835371887,61.40357208251953,10351409,0.0,0.0,128.47005447037026,128.78372236073892,126.93974327989208,128.39401245117188,13092500,0.0,0.0,90.33986462239385,91.9858738376316,88.97581703118243,91.94015502929688,5230706,0.0,0.0
